"__Student","Student","Course","Course Limit","Controlling Course","Primary","Priority","Alternativity","Enrolled","Credits","Sections","Preferred Sections","Required Sections","Instructional Method","Preferred Instructional Methods","Required Instructional Methods","Critical"
"1053",""," C11","","","Yes","4","0","Yes","0.0","S34","","","","","","No"
"1054",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1055",""," C2","","","Yes","1","0","Yes","0.0","S7","","","","","","No"
"1055",""," C10","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"1055",""," C1","","","Yes","3","0","Yes","0.0","S4","","","","","","No"
"1055",""," C8","","","Yes","4","0","Yes","0.0","S25","","","","","","No"
"1056",""," C2","","","Yes","1","0","Yes","0.0","S6","","","","","","No"
"1056",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1056",""," C1","","","Yes","3","0","Yes","0.0","S3","","","","","","No"
"1056",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1057",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"1057",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1057",""," C1","","","Yes","3","0","Yes","0.0","S3","","","","","","No"
"1057",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1058",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1059",""," C3","","","Yes","1","0","Yes","0.0","S11","","","","","","No"
"1060",""," C2","","","Yes","1","0","Yes","0.0","S10","","","","","","No"
"1060",""," C10","","","Yes","2","0","Yes","0.0","S30","","","","","","No"
"1060",""," C1","","","Yes","3","0","Yes","0.0","S2","","","","","","No"
"1060",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1061",""," C3","","","Yes","1","0","Yes","0.0","S11","","","","","","No"
"1062",""," C2","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"1062",""," C10","","","Yes","2","0","Yes","0.0","S33","","","","","","No"
"1062",""," C1","","","Yes","3","0","Yes","0.0","S1","","","","","","No"
"1062",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1063",""," C9","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"1064",""," C10","","","Yes","1","0","Yes","0.0","S33","","","","","","No"
"1065",""," C2","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"1065",""," C10","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"1065",""," C1","","","Yes","3","0","Yes","0.0","S4","","","","","","No"
"1065",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1066",""," C2","","","Yes","1","0","Yes","0.0","S7","","","","","","No"
"1066",""," C7","","","Yes","2","0","Yes","0.0","S22","","","","","","No"
"1066",""," C11","","","Yes","3","0","Yes","0.0","S35","","","","","","No"
"1067",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1068",""," C10","","","Yes","1","0","Yes","0.0","S33","","","","","","No"
"1068",""," C8","","","Yes","2","0","Yes","0.0","S24","","","","","","No"
"1069",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1070",""," C5","","","Yes","1","0","Yes","0.0","S18","","","","","","No"
"1070",""," C7","","","Yes","2","0","Yes","0.0","S23","","","","","","No"
"1070",""," C11","","","Yes","3","0","Yes","0.0","S34","","","","","","No"
"1071",""," C6","","","Yes","1","0","Yes","0.0","S19","","","","","","No"
"1071",""," C2","","","Yes","2","0","Yes","0.0","S8","","","","","","No"
"1071",""," C7","","","Yes","3","0","Yes","0.0","S23","","","","","","No"
"1072",""," C2","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"1072",""," C1","","","Yes","2","0","Yes","0.0","S1","","","","","","No"
"1072",""," C8","","","Yes","3","0","Yes","0.0","S24","","","","","","No"
"1073",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1074",""," C10","","","Yes","1","0","Yes","0.0","S32","","","","","","No"
"1074",""," C8","","","Yes","2","0","Yes","0.0","S25","","","","","","No"
"1075",""," C2","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"1075",""," C1","","","Yes","2","0","Yes","0.0","S1","","","","","","No"
"1075",""," C8","","","Yes","3","0","Yes","0.0","S24","","","","","","No"
"1076",""," C2","","","Yes","1","0","Yes","0.0","S7","","","","","","No"
"1076",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1076",""," C1","","","Yes","3","0","Yes","0.0","S3","","","","","","No"
"1076",""," C8","","","Yes","4","0","Yes","0.0","S25","","","","","","No"
"1077",""," C7","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"1077",""," C11","","","Yes","2","0","Yes","0.0","S35","","","","","","No"
"1078",""," C5","","","Yes","1","0","Yes","0.0","S17","","","","","","No"
"1078",""," C7","","","Yes","2","0","Yes","0.0","S23","","","","","","No"
"1078",""," C11","","","Yes","3","0","Yes","0.0","S34","","","","","","No"
"1079",""," C2","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"1079",""," C10","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"1079",""," C1","","","Yes","3","0","Yes","0.0","S2","","","","","","No"
"1079",""," C7","","","Yes","4","0","Yes","0.0","S23","","","","","","No"
"1080",""," C10","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"1080",""," C8","","","Yes","2","0","Yes","0.0","S26","","","","","","No"
"1081",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1082",""," C2","","","Yes","1","0","Yes","0.0","S6","","","","","","No"
"1082",""," C10","","","Yes","2","0","Yes","0.0","S30","","","","","","No"
"1082",""," C1","","","Yes","3","0","Yes","0.0","S2","","","","","","No"
"1082",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1083",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1084",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"1084",""," C10","","","Yes","2","0","Yes","0.0","S33","","","","","","No"
"1084",""," C1","","","Yes","3","0","Yes","0.0","S1","","","","","","No"
"1084",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1085",""," C9","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"1086",""," C2","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"1086",""," C10","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"1086",""," C8","","","Yes","3","0","Yes","0.0","S24","","","","","","No"
"1087",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1088",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"1088",""," C10","","","Yes","2","0","Yes","0.0","S33","","","","","","No"
"1088",""," C1","","","Yes","3","0","Yes","0.0","S1","","","","","","No"
"1088",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1089",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1090",""," C2","","","Yes","1","0","Yes","0.0","S10","","","","","","No"
"1090",""," C10","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"1090",""," C1","","","Yes","3","0","Yes","0.0","S4","","","","","","No"
"1090",""," C8","","","Yes","4","0","Yes","0.0","S25","","","","","","No"
"1091",""," C2","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"1091",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1091",""," C1","","","Yes","3","0","Yes","0.0","S3","","","","","","No"
"1091",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1092",""," C2","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"1092",""," C7","","","Yes","2","0","Yes","0.0","S22","","","","","","No"
"1093",""," C5","","","Yes","1","0","Yes","0.0","S17","","","","","","No"
"1093",""," C7","","","Yes","2","0","Yes","0.0","S23","","","","","","No"
"1093",""," C11","","","Yes","3","0","Yes","0.0","S34","","","","","","No"
"1094",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1095",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1096",""," C2","","","Yes","1","0","Yes","0.0","S7","","","","","","No"
"1096",""," C1","","","Yes","2","0","Yes","0.0","S1","","","","","","No"
"1096",""," C7","","","Yes","3","0","Yes","0.0","S23","","","","","","No"
"1097",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1098",""," C2","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"1098",""," C10","","","Yes","2","0","Yes","0.0","S30","","","","","","No"
"1098",""," C1","","","Yes","3","0","Yes","0.0","S2","","","","","","No"
"1098",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1099",""," C9","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"1100",""," C2","","","Yes","1","0","Yes","0.0","S7","","","","","","No"
"1100",""," C10","","","Yes","2","0","Yes","0.0","S33","","","","","","No"
"1100",""," C1","","","Yes","3","0","Yes","0.0","S1","","","","","","No"
"1100",""," C8","","","Yes","4","0","Yes","0.0","S25","","","","","","No"
"1101",""," C10","","","Yes","1","0","Yes","0.0","S30","","","","","","No"
"1101",""," C8","","","Yes","2","0","Yes","0.0","S24","","","","","","No"
"1102",""," C2","","","Yes","1","0","Yes","0.0","S6","","","","","","No"
"1102",""," C10","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"1102",""," C1","","","Yes","3","0","Yes","0.0","S4","","","","","","No"
"1102",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1103",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1104",""," C2","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"1104",""," C10","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"1104",""," C8","","","Yes","3","0","Yes","0.0","S24","","","","","","No"
"1105",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"1105",""," C10","","","Yes","2","0","Yes","0.0","S30","","","","","","No"
"1105",""," C1","","","Yes","3","0","Yes","0.0","S3","","","","","","No"
"1105",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1106",""," C2","","","Yes","1","0","Yes","0.0","S10","","","","","","No"
"1106",""," C10","","","Yes","2","0","Yes","0.0","S33","","","","","","No"
"1106",""," C1","","","Yes","3","0","Yes","0.0","S2","","","","","","No"
"1106",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1107",""," C2","","","Yes","1","0","Yes","0.0","S6","","","","","","No"
"1107",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1107",""," C8","","","Yes","3","0","Yes","0.0","S25","","","","","","No"
"1108",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1109",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1110",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1111",""," C2","","","Yes","1","0","Yes","0.0","S6","","","","","","No"
"1111",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1111",""," C8","","","Yes","3","0","Yes","0.0","S25","","","","","","No"
"1112",""," C2","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"1112",""," C10","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"1112",""," C1","","","Yes","3","0","Yes","0.0","S4","","","","","","No"
"1112",""," C8","","","Yes","4","0","Yes","0.0","S25","","","","","","No"
"1113",""," C10","","","Yes","1","0","Yes","0.0","S33","","","","","","No"
"1113",""," C8","","","Yes","2","0","Yes","0.0","S25","","","","","","No"
"1114",""," C2","","","Yes","1","0","Yes","0.0","S7","","","","","","No"
"1114",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1114",""," C1","","","Yes","3","0","Yes","0.0","S3","","","","","","No"
"1114",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1115",""," C5","","","Yes","1","0","Yes","0.0","S18","","","","","","No"
"1115",""," C7","","","Yes","2","0","Yes","0.0","S22","","","","","","No"
"1115",""," C11","","","Yes","3","0","Yes","0.0","S35","","","","","","No"
"1116",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"1116",""," C10","","","Yes","2","0","Yes","0.0","S30","","","","","","No"
"1116",""," C8","","","Yes","3","0","Yes","0.0","S26","","","","","","No"
"1117",""," C10","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"1118",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1119",""," C9","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"1120",""," C2","","","Yes","1","0","Yes","0.0","S6","","","","","","No"
"1120",""," C10","","","Yes","2","0","Yes","0.0","S33","","","","","","No"
"1120",""," C1","","","Yes","3","0","Yes","0.0","S2","","","","","","No"
"1120",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1121",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"1121",""," C10","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"1121",""," C1","","","Yes","3","0","Yes","0.0","S1","","","","","","No"
"1121",""," C8","","","Yes","4","0","Yes","0.0","S25","","","","","","No"
"1122",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1123",""," C2","","","Yes","1","0","Yes","0.0","S10","","","","","","No"
"1123",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1123",""," C1","","","Yes","3","0","Yes","0.0","S4","","","","","","No"
"1123",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1124",""," C5","","","Yes","1","0","Yes","0.0","S18","","","","","","No"
"1124",""," C7","","","Yes","2","0","Yes","0.0","S22","","","","","","No"
"1124",""," C11","","","Yes","3","0","Yes","0.0","S35","","","","","","No"
"1125",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1126",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1127",""," C2","","","Yes","1","0","Yes","0.0","S10","","","","","","No"
"1127",""," C10","","","Yes","2","0","Yes","0.0","S33","","","","","","No"
"1127",""," C8","","","Yes","3","0","Yes","0.0","S24","","","","","","No"
"1128",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1129",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1130",""," C9","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"1131",""," C10","","","Yes","1","0","Yes","0.0","S32","","","","","","No"
"1131",""," C8","","","Yes","2","0","Yes","0.0","S24","","","","","","No"
"1132",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1133",""," C5","","","Yes","1","0","Yes","0.0","S18","","","","","","No"
"1133",""," C7","","","Yes","2","0","Yes","0.0","S22","","","","","","No"
"1133",""," C11","","","Yes","3","0","Yes","0.0","S35","","","","","","No"
"1134",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1135",""," C2","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"1135",""," C10","","","Yes","2","0","Yes","0.0","S30","","","","","","No"
"1135",""," C1","","","Yes","3","0","Yes","0.0","S3","","","","","","No"
"1135",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1136",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1137",""," C2","","","Yes","1","0","Yes","0.0","S6","","","","","","No"
"1137",""," C7","","","Yes","2","0","Yes","0.0","S22","","","","","","No"
"1138",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"1138",""," C7","","","Yes","2","0","Yes","0.0","S23","","","","","","No"
"1139",""," C10","","","Yes","1","0","Yes","0.0","S33","","","","","","No"
"1139",""," C1","","","Yes","2","0","Yes","0.0","S4","","","","","","No"
"1139",""," C8","","","Yes","3","0","Yes","0.0","S26","","","","","","No"
"1140",""," C2","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"1140",""," C10","","","Yes","2","0","Yes","0.0","S33","","","","","","No"
"1140",""," C1","","","Yes","3","0","Yes","0.0","S2","","","","","","No"
"1140",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1141",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1142",""," C2","","","Yes","1","0","Yes","0.0","S6","","","","","","No"
"1142",""," C10","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"1142",""," C1","","","Yes","3","0","Yes","0.0","S1","","","","","","No"
"1142",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1143",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"1143",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1143",""," C1","","","Yes","3","0","Yes","0.0","S3","","","","","","No"
"1143",""," C8","","","Yes","4","0","Yes","0.0","S25","","","","","","No"
"1144",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1145",""," C2","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"1145",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1145",""," C1","","","Yes","3","0","Yes","0.0","S1","","","","","","No"
"1145",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1146",""," C2","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"1146",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1146",""," C1","","","Yes","3","0","Yes","0.0","S1","","","","","","No"
"1146",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1147",""," C5","","","Yes","1","0","Yes","0.0","S18","","","","","","No"
"1147",""," C7","","","Yes","2","0","Yes","0.0","S22","","","","","","No"
"1147",""," C11","","","Yes","3","0","Yes","0.0","S35","","","","","","No"
"1148",""," C9","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"1149",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1150",""," C10","","","Yes","1","0","Yes","0.0","S30","","","","","","No"
"1150",""," C8","","","Yes","2","0","Yes","0.0","S25","","","","","","No"
"1151",""," C10","","","Yes","1","0","Yes","0.0","S32","","","","","","No"
"1151",""," C8","","","Yes","2","0","Yes","0.0","S25","","","","","","No"
"1152",""," C10","","","Yes","1","0","Yes","0.0","S32","","","","","","No"
"1152",""," C8","","","Yes","2","0","Yes","0.0","S26","","","","","","No"
"1153",""," C2","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"1153",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1153",""," C8","","","Yes","3","0","Yes","0.0","S25","","","","","","No"
"1154",""," C2","","","Yes","1","0","Yes","0.0","S7","","","","","","No"
"1154",""," C10","","","Yes","2","0","Yes","0.0","S30","","","","","","No"
"1154",""," C1","","","Yes","3","0","Yes","0.0","S2","","","","","","No"
"1154",""," C8","","","Yes","4","0","Yes","0.0","S25","","","","","","No"
"1155",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1156",""," C10","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"1156",""," C8","","","Yes","2","0","Yes","0.0","S26","","","","","","No"
"1157",""," C6","","","Yes","1","0","Yes","0.0","S21","","","","","","No"
"1157",""," C2","","","Yes","2","0","Yes","0.0","S10","","","","","","No"
"1157",""," C8","","","Yes","3","0","Yes","0.0","S26","","","","","","No"
"1158",""," C7","","","Yes","1","0","Yes","0.0","S22","","","","","","No"
"1158",""," C11","","","Yes","2","0","Yes","0.0","S35","","","","","","No"
"1159",""," C2","","","Yes","1","0","Yes","0.0","S7","","","","","","No"
"1159",""," C1","","","Yes","2","0","Yes","0.0","S3","","","","","","No"
"1159",""," C8","","","Yes","3","0","Yes","0.0","S26","","","","","","No"
"1160",""," C6","","","Yes","1","0","Yes","0.0","S20","","","","","","No"
"1160",""," C2","","","Yes","2","0","Yes","0.0","S9","","","","","","No"
"1160",""," C8","","","Yes","3","0","Yes","0.0","S24","","","","","","No"
"1161",""," C10","","","Yes","1","0","Yes","0.0","S30","","","","","","No"
"1162",""," C2","","","Yes","1","0","Yes","0.0","S7","","","","","","No"
"1162",""," C10","","","Yes","2","0","Yes","0.0","S30","","","","","","No"
"1162",""," C1","","","Yes","3","0","Yes","0.0","S2","","","","","","No"
"1162",""," C8","","","Yes","4","0","Yes","0.0","S25","","","","","","No"
"1163",""," C5","","","Yes","1","0","Yes","0.0","S17","","","","","","No"
"1163",""," C7","","","Yes","2","0","Yes","0.0","S23","","","","","","No"
"1163",""," C11","","","Yes","3","0","Yes","0.0","S34","","","","","","No"
"1164",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1165",""," C5","","","Yes","1","0","Yes","0.0","S17","","","","","","No"
"1165",""," C7","","","Yes","2","0","Yes","0.0","S23","","","","","","No"
"1165",""," C11","","","Yes","3","0","Yes","0.0","S34","","","","","","No"
"1166",""," C5","","","Yes","1","0","Yes","0.0","S17","","","","","","No"
"1166",""," C7","","","Yes","2","0","Yes","0.0","S23","","","","","","No"
"1166",""," C11","","","Yes","3","0","Yes","0.0","S34","","","","","","No"
"1167",""," C5","","","Yes","1","0","Yes","0.0","S17","","","","","","No"
"1167",""," C7","","","Yes","2","0","Yes","0.0","S23","","","","","","No"
"1167",""," C11","","","Yes","3","0","Yes","0.0","S34","","","","","","No"
"1168",""," C2","","","Yes","1","0","Yes","0.0","S10","","","","","","No"
"1168",""," C10","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"1168",""," C1","","","Yes","3","0","Yes","0.0","S4","","","","","","No"
"1168",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1169",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1170",""," C2","","","Yes","1","0","Yes","0.0","S6","","","","","","No"
"1170",""," C5","","","Yes","2","0","Yes","0.0","S17","","","","","","No"
"1170",""," C7","","","Yes","3","0","Yes","0.0","S22","","","","","","No"
"1170",""," C11","","","Yes","4","0","Yes","0.0","S35","","","","","","No"
"1171",""," C10","","","Yes","1","0","Yes","0.0","S33","","","","","","No"
"1172",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1173",""," C2","","","Yes","1","0","Yes","0.0","S10","","","","","","No"
"1173",""," C10","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"1173",""," C1","","","Yes","3","0","Yes","0.0","S4","","","","","","No"
"1173",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1174",""," C9","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"1175",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1176",""," C10","","","Yes","1","0","Yes","0.0","S32","","","","","","No"
"1177",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1178",""," C2","","","Yes","1","0","Yes","0.0","S6","","","","","","No"
"1178",""," C1","","","Yes","2","0","Yes","0.0","S2","","","","","","No"
"1178",""," C8","","","Yes","3","0","Yes","0.0","S24","","","","","","No"
"1179",""," C2","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"1179",""," C10","","","Yes","2","0","Yes","0.0","S33","","","","","","No"
"1179",""," C1","","","Yes","3","0","Yes","0.0","S3","","","","","","No"
"1179",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1180",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1181",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"1181",""," C1","","","Yes","2","0","Yes","0.0","S4","","","","","","No"
"1181",""," C8","","","Yes","3","0","Yes","0.0","S26","","","","","","No"
"1182",""," C2","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"1182",""," C10","","","Yes","2","0","Yes","0.0","S33","","","","","","No"
"1182",""," C1","","","Yes","3","0","Yes","0.0","S3","","","","","","No"
"1182",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1183",""," C6","","","Yes","1","0","Yes","0.0","S19","","","","","","No"
"1183",""," C2","","","Yes","2","0","Yes","0.0","S8","","","","","","No"
"1183",""," C1","","","Yes","3","0","Yes","0.0","S4","","","","","","No"
"1183",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1184",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"1184",""," C1","","","Yes","2","0","Yes","0.0","S4","","","","","","No"
"1184",""," C8","","","Yes","3","0","Yes","0.0","S26","","","","","","No"
"1185",""," C2","","","Yes","1","0","Yes","0.0","S6","","","","","","No"
"1185",""," C10","","","Yes","2","0","Yes","0.0","S33","","","","","","No"
"1185",""," C1","","","Yes","3","0","Yes","0.0","S4","","","","","","No"
"1185",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1186",""," C10","","","Yes","1","0","Yes","0.0","S31","","","","","","No"
"1186",""," C8","","","Yes","2","0","Yes","0.0","S26","","","","","","No"
"1187",""," C2","","","Yes","1","0","Yes","0.0","S6","","","","","","No"
"1187",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1187",""," C1","","","Yes","3","0","Yes","0.0","S4","","","","","","No"
"1187",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1188",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1189",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"1189",""," C10","","","Yes","2","0","Yes","0.0","S31","","","","","","No"
"1189",""," C1","","","Yes","3","0","Yes","0.0","S2","","","","","","No"
"1189",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1190",""," C2","","","Yes","1","0","Yes","0.0","S5","","","","","","No"
"1190",""," C10","","","Yes","2","0","Yes","0.0","S30","","","","","","No"
"1190",""," C1","","","Yes","3","0","Yes","0.0","S2","","","","","","No"
"1190",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1191",""," C2","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"1191",""," C10","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"1191",""," C1","","","Yes","3","0","Yes","0.0","S1","","","","","","No"
"1191",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1192",""," C2","","","Yes","1","0","Yes","0.0","S8","","","","","","No"
"1192",""," C1","","","Yes","2","0","Yes","0.0","S2","","","","","","No"
"1192",""," C8","","","Yes","3","0","Yes","0.0","S26","","","","","","No"
"1193",""," C3","","","Yes","1","0","Yes","0.0","S11","","","","","","No"
"1194",""," C10","","","Yes","1","0","Yes","0.0","S33","","","","","","No"
"1194",""," C8","","","Yes","2","0","Yes","0.0","S24","","","","","","No"
"1195",""," C2","","","Yes","1","0","Yes","0.0","S9","","","","","","No"
"1195",""," C10","","","Yes","2","0","Yes","0.0","S32","","","","","","No"
"1195",""," C1","","","Yes","3","0","Yes","0.0","S1","","","","","","No"
"1195",""," C8","","","Yes","4","0","Yes","0.0","S24","","","","","","No"
"1196",""," C7","","","Yes","1","0","Yes","0.0","S23","","","","","","No"
"1196",""," C11","","","Yes","2","0","Yes","0.0","S34","","","","","","No"
"1197",""," C5","","","Yes","1","0","Yes","0.0","S18","","","","","","No"
"1197",""," C7","","","Yes","2","0","Yes","0.0","S22","","","","","","No"
"1197",""," C11","","","Yes","3","0","Yes","0.0","S35","","","","","","No"
"1198",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1199",""," C9","","","Yes","1","0","Yes","0.0","S29","","","","","","No"
"1200",""," C2","","","Yes","1","0","Yes","0.0","S7","","","","","","No"
"1200",""," C10","","","Yes","2","0","Yes","0.0","S30","","","","","","No"
"1200",""," C1","","","Yes","3","0","Yes","0.0","S1","","","","","","No"
"1200",""," C8","","","Yes","4","0","Yes","0.0","S26","","","","","","No"
"1201",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
"1202",""," C9","","","Yes","1","0","Yes","0.0","S28","","","","","","No"
"1203",""," C9","","","Yes","1","0","Yes","0.0","S27","","","","","","No"
